method,seed,split,risk_budget,success_at_budget,safety_at_budget,tail_at_budget,coverage_at_budget,mean_selected_risk
hybrid_diversity_risk,1,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.48949
hybrid_diversity_risk,1,hard_regime,0.10,0.05556,0.02222,0.02222,0.07778,0.48644
hybrid_diversity_risk,1,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.48949
hybrid_diversity_risk,1,hard_regime,0.15,0.13333,0.02222,0.02222,0.15556,0.48644
hybrid_diversity_risk,1,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.48949
hybrid_diversity_risk,1,hard_regime,0.20,0.16667,0.03333,0.03333,0.20000,0.48644
hybrid_diversity_risk,1,combined_extreme,0.20,0.03704,0.00000,0.00000,0.03704,0.48949
hybrid_diversity_risk,1,hard_regime,0.30,0.21111,0.04444,0.05556,0.26667,0.48644
hybrid_diversity_risk,1,combined_extreme,0.30,0.11111,0.00000,0.01852,0.12963,0.48949
hybrid_diversity_risk,2,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.46431
hybrid_diversity_risk,2,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.43710
hybrid_diversity_risk,2,hard_regime,0.10,0.00000,0.00000,0.00000,0.00000,0.46431
hybrid_diversity_risk,2,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.43710
hybrid_diversity_risk,2,hard_regime,0.15,0.02222,0.00000,0.00000,0.02222,0.46431
hybrid_diversity_risk,2,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.43710
hybrid_diversity_risk,2,hard_regime,0.20,0.07778,0.03333,0.04444,0.12222,0.46431
hybrid_diversity_risk,2,combined_extreme,0.20,0.00000,0.00000,0.00000,0.00000,0.43710
hybrid_diversity_risk,2,hard_regime,0.30,0.16667,0.04444,0.12222,0.28889,0.46431
hybrid_diversity_risk,2,combined_extreme,0.30,0.09259,0.00000,0.11111,0.20370,0.43710
hybrid_diversity_risk,3,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.55016
hybrid_diversity_risk,3,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.56720
hybrid_diversity_risk,3,hard_regime,0.10,0.05556,0.01111,0.03333,0.08889,0.55016
hybrid_diversity_risk,3,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.56720
hybrid_diversity_risk,3,hard_regime,0.15,0.12222,0.02222,0.06667,0.18889,0.55016
hybrid_diversity_risk,3,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.56720
hybrid_diversity_risk,3,hard_regime,0.20,0.14445,0.02222,0.06667,0.21111,0.55016
hybrid_diversity_risk,3,combined_extreme,0.20,0.01852,0.00000,0.00000,0.01852,0.56720
hybrid_diversity_risk,3,hard_regime,0.30,0.14445,0.02222,0.06667,0.21111,0.55016
hybrid_diversity_risk,3,combined_extreme,0.30,0.01852,0.00000,0.00000,0.01852,0.56720
hybrid_diversity_risk,4,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.52389
hybrid_diversity_risk,4,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.53086
hybrid_diversity_risk,4,hard_regime,0.10,0.05556,0.00000,0.01111,0.06667,0.52389
hybrid_diversity_risk,4,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.53086
hybrid_diversity_risk,4,hard_regime,0.15,0.12222,0.01111,0.02222,0.14445,0.52389
hybrid_diversity_risk,4,combined_extreme,0.15,0.01852,0.00000,0.00000,0.01852,0.53086
hybrid_diversity_risk,4,hard_regime,0.20,0.20000,0.01111,0.02222,0.22222,0.52389
hybrid_diversity_risk,4,combined_extreme,0.20,0.05556,0.00000,0.00000,0.05556,0.53086
hybrid_diversity_risk,4,hard_regime,0.30,0.23333,0.02222,0.04445,0.27778,0.52389
hybrid_diversity_risk,4,combined_extreme,0.30,0.09259,0.01852,0.03704,0.12963,0.53086
hybrid_diversity_risk,5,hard_regime,0.05,0.00000,0.00000,0.01111,0.01111,0.56407
hybrid_diversity_risk,5,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.58289
hybrid_diversity_risk,5,hard_regime,0.10,0.02222,0.03333,0.04444,0.06667,0.56407
hybrid_diversity_risk,5,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.58289
hybrid_diversity_risk,5,hard_regime,0.15,0.10000,0.04444,0.06667,0.16667,0.56407
hybrid_diversity_risk,5,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.58289
hybrid_diversity_risk,5,hard_regime,0.20,0.12222,0.04444,0.06667,0.18889,0.56407
hybrid_diversity_risk,5,combined_extreme,0.20,0.01852,0.00000,0.00000,0.01852,0.58289
hybrid_diversity_risk,5,hard_regime,0.30,0.15556,0.04444,0.07778,0.23333,0.56407
hybrid_diversity_risk,5,combined_extreme,0.30,0.03704,0.00000,0.01852,0.05556,0.58289
hybrid_diversity_risk,6,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.53145
hybrid_diversity_risk,6,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.56105
hybrid_diversity_risk,6,hard_regime,0.10,0.03333,0.01111,0.01111,0.04444,0.53145
hybrid_diversity_risk,6,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.56105
hybrid_diversity_risk,6,hard_regime,0.15,0.04444,0.01111,0.01111,0.05556,0.53145
hybrid_diversity_risk,6,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.56105
hybrid_diversity_risk,6,hard_regime,0.20,0.08889,0.02222,0.03333,0.12222,0.53145
hybrid_diversity_risk,6,combined_extreme,0.20,0.00000,0.00000,0.01852,0.01852,0.56105
hybrid_diversity_risk,6,hard_regime,0.30,0.14445,0.03333,0.06667,0.21111,0.53145
hybrid_diversity_risk,6,combined_extreme,0.30,0.01852,0.00000,0.03704,0.05556,0.56105
hybrid_diversity_risk,7,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.52035
hybrid_diversity_risk,7,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.51637
hybrid_diversity_risk,7,hard_regime,0.10,0.03333,0.00000,0.00000,0.03333,0.52035
hybrid_diversity_risk,7,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.51637
hybrid_diversity_risk,7,hard_regime,0.15,0.05556,0.02222,0.02222,0.07778,0.52035
hybrid_diversity_risk,7,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.51637
hybrid_diversity_risk,7,hard_regime,0.20,0.08889,0.02222,0.03333,0.12222,0.52035
hybrid_diversity_risk,7,combined_extreme,0.20,0.00000,0.00000,0.00000,0.00000,0.51637
hybrid_diversity_risk,7,hard_regime,0.30,0.13333,0.03333,0.07778,0.21111,0.52035
hybrid_diversity_risk,7,combined_extreme,0.30,0.01852,0.00000,0.01852,0.03704,0.51637
oracle_failure_strata,0,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.63142
oracle_failure_strata,0,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.61701
oracle_failure_strata,0,hard_regime,0.10,0.00000,0.00000,0.00000,0.00000,0.63142
oracle_failure_strata,0,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.61701
oracle_failure_strata,0,hard_regime,0.15,0.00000,0.00000,0.00000,0.00000,0.63142
oracle_failure_strata,0,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.61701
oracle_failure_strata,0,hard_regime,0.20,0.00000,0.00000,0.00000,0.00000,0.63142
oracle_failure_strata,0,combined_extreme,0.20,0.00000,0.00000,0.00000,0.00000,0.61701
oracle_failure_strata,0,hard_regime,0.30,0.04445,0.02222,0.03333,0.07778,0.63142
oracle_failure_strata,0,combined_extreme,0.30,0.01852,0.00000,0.01852,0.03704,0.61701
oracle_failure_strata,1,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.56248
oracle_failure_strata,1,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.57397
oracle_failure_strata,1,hard_regime,0.10,0.02222,0.01111,0.01111,0.03333,0.56248
oracle_failure_strata,1,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.57397
oracle_failure_strata,1,hard_regime,0.15,0.05556,0.02222,0.02222,0.07778,0.56248
oracle_failure_strata,1,combined_extreme,0.15,0.01852,0.00000,0.00000,0.01852,0.57397
oracle_failure_strata,1,hard_regime,0.20,0.10000,0.02222,0.02222,0.12222,0.56248
oracle_failure_strata,1,combined_extreme,0.20,0.03704,0.00000,0.00000,0.03704,0.57397
oracle_failure_strata,1,hard_regime,0.30,0.16667,0.03333,0.03333,0.20000,0.56248
oracle_failure_strata,1,combined_extreme,0.30,0.07408,0.00000,0.00000,0.07408,0.57397
oracle_failure_strata,2,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.53801
oracle_failure_strata,2,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.49940
oracle_failure_strata,2,hard_regime,0.10,0.00000,0.00000,0.00000,0.00000,0.53801
oracle_failure_strata,2,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.49940
oracle_failure_strata,2,hard_regime,0.15,0.00000,0.00000,0.00000,0.00000,0.53801
oracle_failure_strata,2,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.49940
oracle_failure_strata,2,hard_regime,0.20,0.00000,0.00000,0.00000,0.00000,0.53801
oracle_failure_strata,2,combined_extreme,0.20,0.00000,0.00000,0.00000,0.00000,0.49940
oracle_failure_strata,2,hard_regime,0.30,0.06667,0.03333,0.06667,0.13333,0.53801
oracle_failure_strata,2,combined_extreme,0.30,0.09259,0.00000,0.05556,0.14815,0.49940
oracle_failure_strata,3,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.63475
oracle_failure_strata,3,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.64504
oracle_failure_strata,3,hard_regime,0.10,0.00000,0.00000,0.00000,0.00000,0.63475
oracle_failure_strata,3,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.64504
oracle_failure_strata,3,hard_regime,0.15,0.00000,0.00000,0.00000,0.00000,0.63475
oracle_failure_strata,3,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.64504
oracle_failure_strata,3,hard_regime,0.20,0.02222,0.00000,0.00000,0.02222,0.63475
oracle_failure_strata,3,combined_extreme,0.20,0.00000,0.00000,0.00000,0.00000,0.64504
oracle_failure_strata,3,hard_regime,0.30,0.06667,0.02222,0.04444,0.11111,0.63475
oracle_failure_strata,3,combined_extreme,0.30,0.01852,0.00000,0.00000,0.01852,0.64504
oracle_failure_strata,4,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.57650
oracle_failure_strata,4,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.55350
oracle_failure_strata,4,hard_regime,0.10,0.00000,0.00000,0.00000,0.00000,0.57650
oracle_failure_strata,4,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.55350
oracle_failure_strata,4,hard_regime,0.15,0.00000,0.00000,0.00000,0.00000,0.57650
oracle_failure_strata,4,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.55350
oracle_failure_strata,4,hard_regime,0.20,0.03333,0.00000,0.01111,0.04444,0.57650
oracle_failure_strata,4,combined_extreme,0.20,0.03704,0.00000,0.00000,0.03704,0.55350
oracle_failure_strata,4,hard_regime,0.30,0.10000,0.00000,0.02222,0.12222,0.57650
oracle_failure_strata,4,combined_extreme,0.30,0.05556,0.00000,0.01852,0.07408,0.55350
oracle_failure_strata,5,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.59485
oracle_failure_strata,5,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.59860
oracle_failure_strata,5,hard_regime,0.10,0.00000,0.00000,0.00000,0.00000,0.59485
oracle_failure_strata,5,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.59860
oracle_failure_strata,5,hard_regime,0.15,0.00000,0.01111,0.02222,0.02222,0.59485
oracle_failure_strata,5,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.59860
oracle_failure_strata,5,hard_regime,0.20,0.02222,0.02222,0.03333,0.05556,0.59485
oracle_failure_strata,5,combined_extreme,0.20,0.01852,0.00000,0.00000,0.01852,0.59860
oracle_failure_strata,5,hard_regime,0.30,0.05556,0.04444,0.06667,0.12222,0.59485
oracle_failure_strata,5,combined_extreme,0.30,0.01852,0.00000,0.00000,0.01852,0.59860
oracle_failure_strata,6,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.61715
oracle_failure_strata,6,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.62953
oracle_failure_strata,6,hard_regime,0.10,0.00000,0.00000,0.00000,0.00000,0.61715
oracle_failure_strata,6,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.62953
oracle_failure_strata,6,hard_regime,0.15,0.00000,0.00000,0.00000,0.00000,0.61715
oracle_failure_strata,6,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.62953
oracle_failure_strata,6,hard_regime,0.20,0.01111,0.01111,0.01111,0.02222,0.61715
oracle_failure_strata,6,combined_extreme,0.20,0.00000,0.00000,0.00000,0.00000,0.62953
oracle_failure_strata,6,hard_regime,0.30,0.07778,0.01111,0.02222,0.10000,0.61715
oracle_failure_strata,6,combined_extreme,0.30,0.03704,0.00000,0.01852,0.05556,0.62953
oracle_failure_strata,7,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.56703
oracle_failure_strata,7,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.53197
oracle_failure_strata,7,hard_regime,0.10,0.00000,0.00000,0.00000,0.00000,0.56703
oracle_failure_strata,7,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.53197
oracle_failure_strata,7,hard_regime,0.15,0.01111,0.00000,0.00000,0.01111,0.56703
oracle_failure_strata,7,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.53197
oracle_failure_strata,7,hard_regime,0.20,0.01111,0.00000,0.00000,0.01111,0.56703
oracle_failure_strata,7,combined_extreme,0.20,0.00000,0.00000,0.00000,0.00000,0.53197
oracle_failure_strata,7,hard_regime,0.30,0.07778,0.01111,0.04445,0.12222,0.56703
oracle_failure_strata,7,combined_extreme,0.30,0.03704,0.00000,0.05556,0.09259,0.53197
random_forest_failure_active,0,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.62259
random_forest_failure_active,0,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.64576
random_forest_failure_active,0,hard_regime,0.10,0.01111,0.01111,0.01111,0.02222,0.62259
random_forest_failure_active,0,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.64576
random_forest_failure_active,0,hard_regime,0.15,0.05556,0.02222,0.02222,0.07778,0.62259
random_forest_failure_active,0,combined_extreme,0.15,0.01852,0.00000,0.00000,0.01852,0.64576
random_forest_failure_active,0,hard_regime,0.20,0.10000,0.03333,0.04444,0.14445,0.62259
random_forest_failure_active,0,combined_extreme,0.20,0.01852,0.00000,0.00000,0.01852,0.64576
random_forest_failure_active,0,hard_regime,0.30,0.13334,0.03333,0.05556,0.18889,0.62259
random_forest_failure_active,0,combined_extreme,0.30,0.03704,0.00000,0.01852,0.05556,0.64576
random_forest_failure_active,1,hard_regime,0.05,0.02222,0.01111,0.01111,0.03333,0.54044
random_forest_failure_active,1,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.54897
random_forest_failure_active,1,hard_regime,0.10,0.06667,0.02222,0.02222,0.08889,0.54044
random_forest_failure_active,1,combined_extreme,0.10,0.01852,0.00000,0.00000,0.01852,0.54897
random_forest_failure_active,1,hard_regime,0.15,0.12222,0.03333,0.03333,0.15556,0.54044
random_forest_failure_active,1,combined_extreme,0.15,0.03704,0.00000,0.00000,0.03704,0.54897
random_forest_failure_active,1,hard_regime,0.20,0.16667,0.03333,0.03333,0.20000,0.54044
random_forest_failure_active,1,combined_extreme,0.20,0.05556,0.00000,0.00000,0.05556,0.54897
random_forest_failure_active,1,hard_regime,0.30,0.21111,0.04444,0.05556,0.26667,0.54044
random_forest_failure_active,1,combined_extreme,0.30,0.11111,0.00000,0.01852,0.12963,0.54897
random_forest_failure_active,2,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.53805
random_forest_failure_active,2,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.53183
random_forest_failure_active,2,hard_regime,0.10,0.00000,0.00000,0.00000,0.00000,0.53805
random_forest_failure_active,2,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.53183
random_forest_failure_active,2,hard_regime,0.15,0.01111,0.04444,0.04444,0.05556,0.53805
random_forest_failure_active,2,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.53183
random_forest_failure_active,2,hard_regime,0.20,0.07778,0.04444,0.05556,0.13333,0.53805
random_forest_failure_active,2,combined_extreme,0.20,0.01852,0.00000,0.00000,0.01852,0.53183
random_forest_failure_active,2,hard_regime,0.30,0.17778,0.04444,0.07778,0.25555,0.53805
random_forest_failure_active,2,combined_extreme,0.30,0.11111,0.00000,0.03704,0.14815,0.53183
random_forest_failure_active,3,hard_regime,0.05,0.03333,0.01111,0.01111,0.04444,0.56694
random_forest_failure_active,3,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.59684
random_forest_failure_active,3,hard_regime,0.10,0.08889,0.02222,0.05556,0.14444,0.56694
random_forest_failure_active,3,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.59684
random_forest_failure_active,3,hard_regime,0.15,0.14445,0.02222,0.06667,0.21111,0.56694
random_forest_failure_active,3,combined_extreme,0.15,0.01852,0.00000,0.00000,0.01852,0.59684
random_forest_failure_active,3,hard_regime,0.20,0.15556,0.02222,0.06667,0.22222,0.56694
random_forest_failure_active,3,combined_extreme,0.20,0.03704,0.00000,0.00000,0.03704,0.59684
random_forest_failure_active,3,hard_regime,0.30,0.15556,0.02222,0.06667,0.22222,0.56694
random_forest_failure_active,3,combined_extreme,0.30,0.03704,0.00000,0.00000,0.03704,0.59684
random_forest_failure_active,4,hard_regime,0.05,0.02222,0.00000,0.01111,0.03333,0.54798
random_forest_failure_active,4,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.56103
random_forest_failure_active,4,hard_regime,0.10,0.06667,0.00000,0.01111,0.07778,0.54798
random_forest_failure_active,4,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.56103
random_forest_failure_active,4,hard_regime,0.15,0.13333,0.01111,0.02222,0.15556,0.54798
random_forest_failure_active,4,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.56103
random_forest_failure_active,4,hard_regime,0.20,0.18889,0.01111,0.02222,0.21111,0.54798
random_forest_failure_active,4,combined_extreme,0.20,0.03704,0.00000,0.00000,0.03704,0.56103
random_forest_failure_active,4,hard_regime,0.30,0.24444,0.03334,0.05556,0.30000,0.54798
random_forest_failure_active,4,combined_extreme,0.30,0.11111,0.03704,0.05556,0.16667,0.56103
random_forest_failure_active,5,hard_regime,0.05,0.00000,0.01111,0.02222,0.02222,0.56974
random_forest_failure_active,5,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.59537
random_forest_failure_active,5,hard_regime,0.10,0.05556,0.04444,0.06667,0.12222,0.56974
random_forest_failure_active,5,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.59537
random_forest_failure_active,5,hard_regime,0.15,0.12222,0.04444,0.06667,0.18889,0.56974
random_forest_failure_active,5,combined_extreme,0.15,0.01852,0.00000,0.00000,0.01852,0.59537
random_forest_failure_active,5,hard_regime,0.20,0.13333,0.04444,0.06667,0.20000,0.56974
random_forest_failure_active,5,combined_extreme,0.20,0.01852,0.00000,0.00000,0.01852,0.59537
random_forest_failure_active,5,hard_regime,0.30,0.20000,0.04444,0.07778,0.27778,0.56974
random_forest_failure_active,5,combined_extreme,0.30,0.11111,0.00000,0.01852,0.12963,0.59537
random_forest_failure_active,6,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.56871
random_forest_failure_active,6,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.59034
random_forest_failure_active,6,hard_regime,0.10,0.03333,0.01111,0.01111,0.04444,0.56871
random_forest_failure_active,6,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.59034
random_forest_failure_active,6,hard_regime,0.15,0.04444,0.02222,0.02222,0.06667,0.56871
random_forest_failure_active,6,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.59034
random_forest_failure_active,6,hard_regime,0.20,0.07778,0.03333,0.04445,0.12222,0.56871
random_forest_failure_active,6,combined_extreme,0.20,0.00000,0.00000,0.01852,0.01852,0.59034
random_forest_failure_active,6,hard_regime,0.30,0.18889,0.03333,0.06667,0.25555,0.56871
random_forest_failure_active,6,combined_extreme,0.30,0.09259,0.00000,0.05556,0.14815,0.59034
random_forest_failure_active,7,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.56420
random_forest_failure_active,7,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.55749
random_forest_failure_active,7,hard_regime,0.10,0.01111,0.00000,0.00000,0.01111,0.56420
random_forest_failure_active,7,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.55749
random_forest_failure_active,7,hard_regime,0.15,0.05556,0.01111,0.01111,0.06667,0.56420
random_forest_failure_active,7,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.55749
random_forest_failure_active,7,hard_regime,0.20,0.07778,0.03333,0.03333,0.11111,0.56420
random_forest_failure_active,7,combined_extreme,0.20,0.00000,0.00000,0.00000,0.00000,0.55749
random_forest_failure_active,7,hard_regime,0.30,0.14444,0.03333,0.07778,0.22222,0.56420
random_forest_failure_active,7,combined_extreme,0.30,0.03704,0.00000,0.03704,0.07408,0.55749
random_sampling,0,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.62109
random_sampling,0,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.62875
random_sampling,0,hard_regime,0.10,0.00000,0.00000,0.00000,0.00000,0.62109
random_sampling,0,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.62875
random_sampling,0,hard_regime,0.15,0.01111,0.01111,0.01111,0.02222,0.62109
random_sampling,0,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.62875
random_sampling,0,hard_regime,0.20,0.01111,0.02222,0.02222,0.03333,0.62109
random_sampling,0,combined_extreme,0.20,0.00000,0.00000,0.00000,0.00000,0.62875
random_sampling,0,hard_regime,0.30,0.10000,0.03333,0.05556,0.15556,0.62109
random_sampling,0,combined_extreme,0.30,0.01852,0.00000,0.01852,0.03704,0.62875
random_sampling,1,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.54373
random_sampling,1,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.55769
random_sampling,1,hard_regime,0.10,0.04444,0.02222,0.02222,0.06667,0.54373
random_sampling,1,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.55769
random_sampling,1,hard_regime,0.15,0.11111,0.02222,0.02222,0.13334,0.54373
random_sampling,1,combined_extreme,0.15,0.03704,0.00000,0.00000,0.03704,0.55769
random_sampling,1,hard_regime,0.20,0.15556,0.03333,0.03333,0.18889,0.54373
random_sampling,1,combined_extreme,0.20,0.03704,0.00000,0.00000,0.03704,0.55769
random_sampling,1,hard_regime,0.30,0.21111,0.04444,0.04444,0.25556,0.54373
random_sampling,1,combined_extreme,0.30,0.11111,0.00000,0.00000,0.11111,0.55769
random_sampling,2,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.51890
random_sampling,2,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.50168
random_sampling,2,hard_regime,0.10,0.00000,0.00000,0.00000,0.00000,0.51890
random_sampling,2,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.50168
random_sampling,2,hard_regime,0.15,0.00000,0.00000,0.00000,0.00000,0.51890
random_sampling,2,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.50168
random_sampling,2,hard_regime,0.20,0.07778,0.04444,0.05556,0.13333,0.51890
random_sampling,2,combined_extreme,0.20,0.01852,0.00000,0.00000,0.01852,0.50168
random_sampling,2,hard_regime,0.30,0.16667,0.04444,0.06667,0.23333,0.51890
random_sampling,2,combined_extreme,0.30,0.09259,0.00000,0.01852,0.11111,0.50168
random_sampling,3,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.57184
random_sampling,3,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.59253
random_sampling,3,hard_regime,0.10,0.04444,0.01111,0.03333,0.07778,0.57184
random_sampling,3,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.59253
random_sampling,3,hard_regime,0.15,0.05556,0.02222,0.05556,0.11111,0.57184
random_sampling,3,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.59253
random_sampling,3,hard_regime,0.20,0.12222,0.02222,0.06667,0.18889,0.57184
random_sampling,3,combined_extreme,0.20,0.01852,0.00000,0.00000,0.01852,0.59253
random_sampling,3,hard_regime,0.30,0.15556,0.02222,0.06667,0.22222,0.57184
random_sampling,3,combined_extreme,0.30,0.03704,0.00000,0.00000,0.03704,0.59253
random_sampling,4,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.54052
random_sampling,4,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.53697
random_sampling,4,hard_regime,0.10,0.01111,0.00000,0.01111,0.02222,0.54052
random_sampling,4,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.53697
random_sampling,4,hard_regime,0.15,0.10000,0.00000,0.01111,0.11111,0.54052
random_sampling,4,combined_extreme,0.15,0.03704,0.00000,0.00000,0.03704,0.53697
random_sampling,4,hard_regime,0.20,0.15556,0.01111,0.02222,0.17778,0.54052
random_sampling,4,combined_extreme,0.20,0.03704,0.00000,0.00000,0.03704,0.53697
random_sampling,4,hard_regime,0.30,0.21111,0.02222,0.04445,0.25556,0.54052
random_sampling,4,combined_extreme,0.30,0.07407,0.01852,0.03704,0.11111,0.53697
random_sampling,5,hard_regime,0.05,0.00000,0.02222,0.03333,0.03333,0.54584
random_sampling,5,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.56421
random_sampling,5,hard_regime,0.10,0.05556,0.03333,0.05556,0.11111,0.54584
random_sampling,5,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.56421
random_sampling,5,hard_regime,0.15,0.11111,0.04444,0.06667,0.17778,0.54584
random_sampling,5,combined_extreme,0.15,0.01852,0.00000,0.00000,0.01852,0.56421
random_sampling,5,hard_regime,0.20,0.13333,0.04444,0.06667,0.20000,0.54584
random_sampling,5,combined_extreme,0.20,0.01852,0.00000,0.00000,0.01852,0.56421
random_sampling,5,hard_regime,0.30,0.17778,0.04444,0.07778,0.25556,0.54584
random_sampling,5,combined_extreme,0.30,0.07408,0.00000,0.01852,0.09259,0.56421
random_sampling,6,hard_regime,0.05,0.00000,0.00000,0.00000,0.00000,0.58626
random_sampling,6,combined_extreme,0.05,0.00000,0.00000,0.00000,0.00000,0.61531
random_sampling,6,hard_regime,0.10,0.01111,0.01111,0.01111,0.02222,0.58626
random_sampling,6,combined_extreme,0.10,0.00000,0.00000,0.00000,0.00000,0.61531
random_sampling,6,hard_regime,0.15,0.05556,0.01111,0.01111,0.06667,0.58626
random_sampling,6,combined_extreme,0.15,0.00000,0.00000,0.00000,0.00000,0.61531
random_sampling,6,hard_regime,0.20,0.05556,0.02222,0.02222,0.07778,0.58626
